musicId,fileName,title,artist,album,duration,chorus_start_time,chorus_end_time,audspec_lengthL1norm_sma_meanSegLen,audspec_lengthL1norm_sma_stddev,audspec_lengthL1norm_sma_skewness,audspec_lengthL1norm_sma_kurtosis,audspec_lengthL1norm_sma_maxSegLen,audspecRasta_lengthL1norm_sma_meanSegLen,audspecRasta_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_skewness,audspecRasta_lengthL1norm_sma_kurtosis,audspecRasta_lengthL1norm_sma_maxSegLen,pcm_RMSenergy_sma_meanSegLen,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_skewness,pcm_RMSenergy_sma_kurtosis,pcm_RMSenergy_sma_maxSegLen,pcm_zcr_sma_meanSegLen,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,pcm_zcr_sma_kurtosis,pcm_zcr_sma_maxSegLen,audspec_lengthL1norm_sma_de_meanSegLen,audspec_lengthL1norm_sma_de_stddev,audspec_lengthL1norm_sma_de_skewness,audspec_lengthL1norm_sma_de_kurtosis,audspec_lengthL1norm_sma_de_maxSegLen,audspecRasta_lengthL1norm_sma_de_meanSegLen,audspecRasta_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_skewness,audspecRasta_lengthL1norm_sma_de_kurtosis,audspecRasta_lengthL1norm_sma_de_maxSegLen,audSpec_Rfilt_sma[0]_meanSegLen,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_meanSegLen,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_meanSegLen,pcm_RMSenergy_sma_risetime,pcm_zcr_sma_risetime,audspec_lengthL1norm_sma_risetime,audspecRasta_lengthL1norm_sma_risetime,Arousal(mean),Valence(mean)
776,776.mp3,Raspberry Beret,Prince,Around the World In a Day,36.13,02:46,03:20,0.9756756,0.9731443,-0.1575854,2.707981,3.87,0.35,3.74307,20.49554,463.0239,0.35,0.5446154000000001,0.05060276,1.128425,5.650071,1.25,8.336667,0.04538837,3.663899,46.525090000000006,16.15,0.5030882000000001,0.1442155,1.296648,6.571037,1.27,0.37,0.8396667,15.74478,571.3417,0.37,0.0,0.553726,0.0,1.38239,0.0,0.419911,0.4288098,0.4276974,0.3873748,0.6375,0.5125
777,777.mp3,When Doves Cry (LP Version),Prince,,40.14,03:35,04:13,1.244062,0.8370726,0.3578749,3.71592,1.91,1.4225,0.3507507,4.442415,36.66414,7.59,0.5901493,0.04511298,0.8948283000000001,3.796285,1.36,6.483333,0.024755,3.591885,44.91447,12.32,0.4789157,0.1566712999999999,1.909885,8.405549,1.38,0.6406451,0.07291012,2.730999,27.56653,1.34,0.5609859,0.1173343,0.6320634,0.2107566,0.7240000000000001,0.3938939,0.4702202,0.3861361,0.4019019,0.525,0.475
778,778.mp3,Fight Song,Rachel Platten,Fight Song,43.15,01:39,02:20,0.6957142,1.187029,-0.9312226999999998,5.01473,1.38,0.0,1.876417,21.86809,537.3067,0.0,0.8376471,0.0898085,-0.2868195,4.325839,1.71,3.105,0.04612204,4.521108,37.64569,6.08,0.6055714,0.2007052999999999,1.54204,8.741817999999999,1.87,0.0,0.421563,16.3672,656.455,0.0,0.0,0.6310788,0.0,0.734953,0.0,0.4788175,0.492784,0.4420390999999999,0.4208565999999999,0.9125,0.8125
779,779.mp3,Creep,Radiohead,Pablo Honey,68.21,02:03,03:09,0.9985294,0.925991,-2.494524,10.36432,5.51,0.0,0.5379855,20.21431,481.2979,0.0,0.9583098,0.04441755,-0.6182009,6.672564,3.56,4.536666,0.03005171,2.55667,40.52441,10.51,0.7226596,0.08930273,0.7341850000000001,14.16714,0.91,2.7783330000000004,0.09319711,24.85962,1031.503,16.56,0.0,0.1133654,0.0,0.2521325,0.0,0.5001472,0.4518835,0.5098587,0.5022072,0.75,0.4125
780,780.mp3,Black Beatles,Rae Sremmurd,SremmLife 2,28.09,03:43,04:09,0.6034783,1.1884290000000002,0.4986132,3.733649,1.56,0.3,2.066394,16.72488,334.3111,0.3,0.7991428,0.07853144,-0.5408618000000001,5.570958999999999,1.67,0.0,0.02820682,13.90949,326.9326,0.0,0.8496969000000001,0.2942623,0.9150706,7.161548,1.65,0.3,0.4971358,10.78861,366.3764,0.3,0.3,0.8743110000000001,0.3,1.11363,0.3,0.488189,0.4645669,0.4441661,0.4302076,0.5125,0.4375
783,783.mp3,Look Alive,Rae Sremmurd,Look Alive,32.1,02:56,03:26,1.359565,1.056319,0.5487569999999999,5.146073,2.08,0.7629269000000001,0.3567162,3.018526,17.38968,2.0,0.8586486999999999,0.07923739,-1.330186,6.755118,1.97,1.4880950000000002,0.02551982,2.038018,15.19422,4.01,1.008387,0.2361913,1.625785,10.66056,3.25,1.2528,0.08449519,1.16136,11.038,2.05,2.28,0.0956466,0.993125,0.1072619,2.1075,0.4902943,0.4571071,0.4123355999999999,0.4367564,0.475,0.45
784,784.mp3,Swang,Rae Sremmurd,SremmLife 2,35.11,02:44,03:17,1.073103,1.167784,-0.009052102,3.551114,1.86,0.35,1.058682,16.32094,328.2444,0.35,1.116667,0.1443112999999999,-0.03793525,3.522935,1.4,0.0,0.02286026,8.613372,165.96900000000002,0.0,1.632778,0.1868990999999999,1.279608,12.41842,1.95,0.35,0.2225556,4.949389,243.0391,0.35,1.405,0.2069425,1.39,0.3010428,1.395,0.4783977,0.4623748,0.4432045999999999,0.4397710999999999,0.45,0.35
786,786.mp3,Human,Rag'N'Bone Man,Post-Party Workout,60.17,03:27,04:25,0.8180821999999999,1.339641,0.0367221,2.271017,2.08,0.0,1.154985,15.760129999999998,351.2298,0.0,0.6644444,0.1543122999999999,-0.1096096,1.776559,2.23,1.4575,0.0832258999999999,2.123306,7.717146,3.17,0.6676667,0.3207465,1.155353,4.189166999999999,2.5,0.0,0.2371274,6.164415,191.3606,0.0,7.95,0.3668282,1.935333,0.6890094,0.0,0.3700367,0.5033367,0.3413413,0.3692025,0.725,0.45
788,788.mp3,Skin,Rag'N'Bone Man,Skin,88.24,02:13,03:39,1.518276,1.425019,-0.1771976,2.41079,3.5,0.0,1.14513,26.47959,801.3835,0.0,1.102875,0.1167958,0.1977787,2.042155,2.13,5.184375,0.04558263,2.93755,20.31891,11.24,0.9734444,0.1703283,1.508833,7.032943,1.76,0.0,0.2203621,27.35002,1344.32,0.0,56.47,0.2146949,0.0,0.2661449999999999,0.0,0.4362706,0.504946,0.4228539,0.4194429,0.6125,0.525
789,789.mp3,Light of the Seven,Ramin Djawadi,Game of Thrones: Season 6 (Music from the HBO® Series),75.22,04:43,05:56,1.6593330000000002,0.6990761999999999,0.1674947,1.807156,5.73,13.84667,0.2414871,8.699119999999999,123.5874,21.94,1.929744,0.03278948,0.3039229,1.946079,5.49,0.0,0.01668976,25.65098,1018.843,0.0,1.74,0.03642392,0.23429,4.950084,6.33,20.81,0.039464,6.358547,160.4703,38.1,17.6625,0.03645821,22.87,0.1056051,3.64,0.4837247,0.4763873999999999,0.488127,0.4545090999999999,0.35,0.125
790,790.mp3,I Like The Sound Of That,Rascal Flatts,Rewind,44.14,01:47,02:29,0.6111111,0.9902871,-0.8937771999999999,4.928688,1.34,0.45,0.7317137,16.317429999999998,315.4901,0.45,0.6790625,0.06066363,-0.5274076999999999,4.446489,1.16,4.402222,0.031373,4.467375,51.60736,10.64,0.8605999,0.1892208,0.9392922,6.262014,1.9,0.7264406999999999,0.1308506,18.33946,609.2474,1.52,0.52,0.1018762,0.54,0.238148,0.0,0.450637,0.4595087,0.4508644,0.411283,0.6875,0.725
791,791.mp3,Yours If You Want It,Rascal Flatts,Yours If You Want It,48.15,02:20,03:06,0.8231035,1.019999,-1.367541,7.157282,2.93,0.0,1.639852,20.88945,488.1738,0.0,0.5551162,0.05879307,-1.105301,7.381873,1.08,4.881111,0.03220981,4.9801660000000005,62.70481,13.69,0.9364706,0.1544759,0.8840336,7.252219999999999,4.92,0.48,0.3254572,21.22983,802.8327,0.48,0.0,0.3174116,0.0,0.5240409,0.5,0.4600626,0.4721585,0.4686130999999999,0.437122,0.7875,0.7125
792,792.mp3,Back to God,Reba McEntire,Sing It Now: Songs of Faith and Hope,42.13,03:04,03:44,0.6317188,1.029089,-1.206941,5.763114,1.83,0.0,5.419062,24.09901,643.411,0.0,0.7180356999999999,0.06308035,-0.4021674,4.602138,1.96,11.86,0.0403198,6.819755000000001,115.7972,18.54,0.9525,0.1465947,1.069165,7.356421000000001,4.4,0.0,1.332205,15.03004,668.1174,0.0,0.0,1.163402,0.0,3.4421160000000004,0.0,0.4777116,0.4607866,0.4655542,0.4455304,0.85,0.625
793,793.mp3,Dark Necessities,Red Hot Chili Peppers,The Getaway,45.14,03:20,04:03,0.9161224,1.398125,-0.447104,2.761978,2.59,0.45,0.8467913,15.16624,301.3031,0.45,0.7624138,0.09725719,-0.2102346,3.3081910000000003,3.26,8.11,0.02799303,8.532978,183.2721,8.11,0.8016071,0.2395572999999999,1.160922,6.261039,1.96,0.47,0.1694632999999999,14.14423,445.4539,0.49,0.0,0.1753593,0.0,0.4224027,0.0,0.3813126,0.4687430999999999,0.4155729,0.3979978,0.7125,0.6375
794,794.mp3,We Turn Red,Red Hot Chili Peppers,The Getaway,62.18,01:50,02:50,1.53675,0.907873,-0.7751991,4.956349,6.76,0.0,1.027361,22.14995,560.6832,0.0,1.196731,0.06923982,-0.8093100000000001,5.935223000000001,2.9,3.654444,0.02686035,4.998444999999999,61.22422,18.61,0.9004348,0.1766127,1.292104,6.492787,2.57,0.0,0.1864205,16.30721,659.6214,0.0,0.0,0.2878122,0.0,0.5274751,0.0,0.4496449,0.4761135999999999,0.4270497,0.3962234,0.575,0.575
796,796.mp3,Trap Trap Trap,Rick Ross,Rather You Than Me,31.1,03:52,04:21,0.64625,1.339962,-0.1615277999999999,3.430096,1.74,0.36,2.610718,15.83308,278.0124,0.36,0.7892104999999999,0.1248146999999999,-0.1742749,3.452866,1.95,1.844375,0.06611259,2.631311,15.08658,3.52,0.7380952,0.3095979,0.6389918000000001,6.528188,1.81,0.46,0.4873976,16.7384,482.7502,0.46,4.37,0.350603,0.32,1.502629,0.32,0.488853,0.4646204,0.4516963,0.4,0.6,0.375
797,797.mp3,"Rihanna,Lost Kings - Work (Lost Kings Remix)",Rihanna,Work (Remixes),26.1,03:01,03:25,0.4934615,1.211284,-0.7861486999999999,3.351062,2.13,0.3,4.629612,18.1097,364.8575,0.3,0.6908107,0.07010027,-0.1177188,3.539134,2.26,0.0,0.04036859,9.164309,167.1862,0.0,0.411129,0.2294085,1.447256,6.371855,1.99,0.31,1.0922889999999998,12.5959,411.2662,0.31,0.28,1.456146,0.29,2.273508,0.29,0.4179507,0.5023112,0.4021572,0.3967642,0.6375,0.775
798,798.mp3,Needed Me,Rihanna,Needed Me (Dance Remix),18.09,02:39,02:55,0.4067442,1.234612,-0.8669038,3.133187,1.4,0.18,5.730898000000001,15.02132,250.8565,0.18,0.5516129,0.07481533,0.2365844,3.149519,1.46,5.62,0.04904256,8.53946,126.8848,8.67,0.5766667,0.1559588999999999,0.2793794,5.651411,2.3,0.18,1.339991,10.25307,281.3497,0.18,0.18,1.973932,0.18,3.483794,0.18,0.5019477,0.4785754,0.5069560000000001,0.4713411,0.7375,0.6
799,799.mp3,Sledgehammer,Rihanna,"Sledgehammer (From The Motion Picture ""Star Trek Beyond"")",86.25,02:02,03:26,1.272333,2.0974630000000003,-0.9970427,3.021427,7.56,0.0,1.276891,29.17169,979.2183,0.0,1.285156,0.1162565,-0.9178757,3.171077,2.89,7.292000000000001,0.04276366,2.202954,22.6808,22.62,2.126571,0.1659739,0.4897882,7.127258,6.35,0.0,0.2811878,24.05674,1362.928,0.0,0.0,0.2835888,0.0,0.9659016,0.0,0.4728944,0.4858074,0.4721964,0.4592834,0.7625,0.5375
801,801.mp3,Chill Bill,Rob $tone,Chill Bill,37.13,02:03,02:38,0.5336232,0.8566847,1.229195,7.783169,1.48,1.484348,0.5758327,3.874252,31.65454,2.71,0.8919511999999998,0.131709,-0.5215396,2.605624,1.47,1.5830000000000002,0.05616912,3.575844,18.531,4.03,0.6155,0.1931311,1.377148,11.61654,2.15,2.772,0.138133,1.133686,15.90841,4.5,1.926842,0.2145986,1.926842,0.2090707,1.539444,0.4220779,0.4499459,0.4537337999999999,0.4293831,0.3375,0.2875
803,803.mp3,Love My Life,Robbie Williams,Heavy Entertainment Show (Deluxe),40.14,02:34,03:12,0.977317,1.050699,-0.4752744,3.186259,7.45,0.0,2.11828,19.88846,445.2784,0.0,0.679661,0.09132414,0.3274295,2.732743,2.97,10.57,0.02869311,7.957721,157.2461,10.57,0.6678333000000001,0.1357928,1.275079,8.102238,2.08,0.4,0.4446949,18.71456,674.5925,0.4,0.0,0.5886563,0.0,0.9230234,0.0,0.4702202,0.4792292,0.4637136999999999,0.4489489,0.6875,0.75
804,804.mp3,Shed A Light,David Guetta,Shed A Light,33.12,02:05,02:36,0.5134920000000001,1.052432,-1.649382,6.668347,2.64,0.32,2.4948330000000003,20.27729,457.8717,0.32,0.6265305999999999,0.06172653,-1.0000870000000002,4.923677,2.72,2.194667,0.04850354,3.20945,29.50255,10.36,0.4980303,0.1433627,0.4463405,4.346352,1.04,0.32,0.5829028,12.42908,488.5041,0.32,0.0,0.3668272,0.0,1.305343,0.0,0.5078884,0.4814927,0.4884709,0.4635922,0.675,0.65
806,806.mp3,Héroe Favorito,Romeo Santos,Héroe Favorito,32.1,03:16,03:46,0.5879629,1.336775,-0.1251895,2.599958,2.24,0.46,0.6960006,7.989041999999999,100.4876,0.46,0.5575439,0.07532308,-0.5723363,3.35387,2.01,2.3261540000000003,0.04889619,3.650847,23.14989,5.06,0.4877778,0.3142017,0.6527753000000001,4.319992,1.37,2.323846,0.1509681,5.013104,98.46584,11.38,0.38,0.1730725,0.37,0.4208312,0.36,0.4514715,0.4658734999999999,0.4373826,0.4433312,0.6125,0.725
807,807.mp3,Losin Control,Russ,Losin Control,39.12,02:59,03:36,0.7777084,1.07785,3.411283,19.16874,2.48,1.624348,0.9278033,6.062093,50.94838,2.48,1.0805559999999998,0.1296213,1.023701,4.116444,3.09,1.025294,0.03208336,2.758251,14.16467,5.88,1.696818,0.3174367,0.7106744,24.49435,2.69,4.163333000000001,0.3013729,0.2230962,37.42625,7.43,1.692609,0.07407223,1.143824,0.08839332,1.9445,0.5015407999999999,0.4586542999999999,0.473549,0.4753467,0.3375,0.3625
808,808.mp3,What They Want,Russ,What They Want,32.1,02:03,02:33,0.6524444,1.549631,2.882131,14.05301,1.8,2.26,2.576275,6.2701,48.71303,15.36,0.6385105999999999,0.1454204999999999,2.580286,9.202065,2.8,0.9786667,0.0514456,3.02508,14.16306,1.72,1.223333,0.3773417999999999,2.263083,20.13083,1.92,2.938,0.7468476,2.0705880000000003,36.55404,17.06,4.83,0.2886514,4.828333,0.3585415999999999,2.253572,0.4414527,0.4796492999999999,0.4499061,0.4696305999999999,0.325,0.25
809,809.mp3,Lost Boy,Ruth B,Lost Boy,49.14,03:43,04:30,0.7719355,1.009551,0.901766,3.256368,2.85,0.0,1.729928,20.34413,505.7729,0.0,0.8065,0.05009712,0.5193994000000001,2.81232,2.14,12.0625,0.03953229,8.985233000000001,150.9543,18.93,1.381176,0.09433611,0.7794774999999999,8.130756,4.27,0.0,0.3744732999999999,15.9395,653.2154,0.0,0.0,0.2497079999999999,0.0,1.002351,0.0,0.4369765,0.4721144,0.4396323,0.4189989999999999,0.1875,0.65
810,810.mp3,City Of Stars,Ryan Gosling,La La Land (Original Motion Picture Soundtrack),35.11,01:18,01:51,0.6343635999999999,1.085625,0.1803568,2.1251830000000003,1.7,0.37,1.591738,16.31704,318.652,0.37,0.6459259,0.06225386,0.2435038999999999,2.408763,2.42,5.005714,0.04714856,5.683463,59.029990000000005,10.72,0.847317,0.1444997,1.292277,6.967447,3.47,0.4,0.3153308,14.425579999999998,451.1843,0.4,0.37,0.2422157999999999,0.36,0.6591231,0.35,0.420887,0.4758226,0.3968526,0.3748212,0.4125,0.65
812,812.mp3,Thumbs,Sabrina Carpenter,EVOLution,44.14,02:49,03:31,0.774386,1.530776,-0.333016,3.074273,3.05,4.381,0.4282062,5.434916,58.75959,36.14,0.5532911,0.1283678999999999,-0.3968662,2.692089,2.76,2.295789,0.04339368,4.172708999999999,34.05753,13.33,0.7943636,0.2627469999999999,1.241653,6.334955,3.8,0.6043835,0.08330721,4.349025,63.9008,2.39,1.95,0.1009776,8.25,0.1875353,4.858889,0.4686077999999999,0.4708826,0.4024112999999999,0.4131028,0.8,0.6875
813,813.mp3,Now and Later,Sage the Gemini,Now and Later,32.1,02:41,03:11,0.751282,1.455417,-0.2840647,1.955233,4.05,2.456923,0.7817566,4.244073,29.82846,20.68,0.5040351,0.1817716,-0.04416918,1.7945099999999998,1.18,3.346667,0.03141976,5.110119,55.76171,6.65,0.5743136999999999,0.1890686,0.8761878000000001,7.337041999999999,1.68,1.2748,0.1789342,2.742909,28.46366,20.05,1.7833330000000005,0.2248251,1.337083,0.5212987,1.872353,0.4239199,0.4777707999999999,0.4336255,0.4173449999999999,0.675,0.675
814,814.mp3,Body Like A Back Road,Sam Hunt,Body Like A Back Road,35.11,02:07,02:40,0.8032558000000001,1.2644,-0.05504565,2.646199,2.43,0.35,3.512809,20.9569,505.1604,0.35,0.7517778,0.1059587,0.1897169,2.278697,2.43,2.0925,0.06962154,4.330326,30.07487,4.83,0.4154761999999999,0.2130958999999999,1.754293,8.422641,1.0,0.0,0.8553617,13.33078,566.2369,0.0,0.36,0.5163412000000001,0.36,1.487417,0.35,0.4097282,0.469814,0.397711,0.3653790999999999,0.7125,0.7375
815,815.mp3,Drinkin' Too Much (8pm),Sam Hunt,Drinkin' Too Much,32.1,02:31,03:01,0.6785107,1.026826,0.6472375,3.17036,1.85,1.106667,0.5762702,4.932641,50.66182,2.63,1.0021870000000002,0.05318202,-0.04739162,2.768399,3.45,1.896667,0.06251978,3.68635,20.36051,4.97,2.459231,0.112509,-0.4475878,9.704103,7.77,0.59,0.113424,0.1193612,87.18746999999999,0.59,0.36,0.2156542999999999,0.36,0.4082489,1.12,0.4874765,0.4646212,0.4865372,0.4448967,0.2875,0.3125
816,816.mp3,Make You Miss Me(Acoustic Mixtape),Sam Hunt,Between The Pines (Acoustic Mixtape),33.12,01:30,02:01,1.312917,0.85039,0.2624435,3.099516,9.139999,0.39,0.7373877,12.26315,189.2672,0.39,0.7463635999999999,0.06614169,-1.090674,5.046907,2.4,7.105,0.02969809,7.866046000000001,110.4875,24.36,1.382174,0.1030079999999999,1.441905,9.245229,8.45,0.42,0.118571,11.47795,308.1584,0.42,0.43,0.09421282,0.44,0.2016878,0.41,0.4820995,0.4411407999999999,0.462682,0.4256675,0.3,0.425
818,818.mp3,THat Part,Schoolboy Q,THat Part,32.1,03:58,04:28,0.5240983,1.1567379999999998,1.164747,4.760728,1.74,0.35,2.327265,14.40894,260.8386,0.35,0.652449,0.1117303999999999,0.9647809000000002,4.315153,1.74,5.57,0.03660419,6.798578,105.0813,10.38,1.93,0.2292319,1.880709,17.73425,5.58,3.86875,0.4938382,10.9164,302.4398,19.93,0.31,0.8399431999999999,0.33,1.183836,0.32,0.4699435999999999,0.4571071,0.431747,0.4329994,0.275,0.1375
820,820.mp3,Five More Minutes,Scotty McCreery,Five More Minutes,36.13,03:04,03:38,0.5695,1.214859,-1.268291,5.03632,1.9,0.36,3.91736,20.93708,485.7748,0.36,0.8084091,0.07464869,-0.3718917999999999,4.527101,2.49,2.81,0.03315345,15.07485,352.1341,2.81,0.8197619,0.1557579,0.9461657,6.736364999999999,2.08,0.37,0.8978384,15.26195,567.6729,0.37,0.0,1.233251,0.0,2.086987,0.0,0.4635706,0.4919354999999999,0.4627364,0.4040601,0.6625,0.6
821,821.mp3,No Lie,Sean Paul,No Lie,40.14,03:00,03:38,0.6166154,1.415652,-0.4854949999999999,3.396785,2.22,0.41,0.7637363,14.18948,239.3703,0.41,0.6073845999999999,0.09354741,-0.3285303,5.165051,1.04,12.77,0.02980903,4.150672,55.35075,21.21,0.606923,0.3189208,0.7048386,4.707962,1.55,0.43,0.1367879,11.04956,347.3227,0.43,1.7,0.2156823,1.7,0.3081461,0.44,0.4542042,0.4822322,0.4426927,0.4286787,0.7875,0.75
823,823.mp3,Bad Liar,Selena Gomez,Bad Liar,34.12,02:55,03:27,0.5580328,1.317412,0.3592643,3.825807,1.34,0.35,1.899871,16.10247,309.2893,0.35,0.4788733,0.1227053,0.4047699999999999,2.7303330000000003,1.11,1.7947369999999998,0.06465551,2.381149,14.59198,3.98,0.5718644,0.3121031,1.688924,9.212713,1.51,0.34,0.397179,5.039443,261.3263,0.34,0.0,0.7120543,0.0,0.7955658,0.53,0.4055965,0.44919,0.3764359,0.3976436,0.675,0.6625
824,824.mp3,Kill Em With Kindness,Selena Gomez,Revival (Deluxe),35.11,02:54,03:27,0.6940000000000001,1.205444,-0.2876493,2.971914,1.5,0.0,4.9738940000000005,21.68796,525.7773,0.0,0.5135294,0.09601076,0.2157197,4.010553,0.94,0.0,0.03586403,8.868217,184.1164,0.0,0.7442553000000001,0.270812,0.9628187,4.947734,2.76,0.0,1.220776,13.90885,560.1639,0.0,0.0,1.180582,0.35,2.32616,0.37,0.4569385,0.4772532,0.3985694,0.3908440999999999,0.8625,0.825
825,825.mp3,It Wasn't Me,Shaggy,Summer Party,43.15,03:01,03:42,0.6121429,1.362577,1.376124,5.113409,1.22,1.146216,0.6829955,3.100382,14.8381,1.57,0.5325926,0.09700872,1.361366,4.563802,1.34,0.615,0.0844366,1.606765,5.602769,1.29,0.5418987,0.2774264999999999,2.980909,16.813470000000002,0.66,1.5089290000000002,0.1627302,2.046448,15.53864,5.07,3.808182,0.2926008,2.992143,0.3727725999999999,0.7075409,0.3393855,0.4159683,0.3216946,0.3777933,0.5375,0.8375
827,827.mp3,Merry Christmas Everyone,Shakin' Stevens,The Hits Of Shakin' Stevens Vol II,41.13,01:36,02:15,0.6042647,0.8524690999999999,0.0804786999999999,2.745245,1.2,0.0,3.016352,21.17475,506.0136,0.0,0.5527026999999999,0.05717394,0.8606058000000001,3.524021,1.03,9.929999,0.04329613,5.553864,74.66586,17.95,0.497439,0.1769329,1.386663,5.502976,0.78,0.0,0.6709129,17.16795,654.8406,0.0,0.46,0.4160616,0.0,1.167001,0.0,0.3726495999999999,0.5208791,0.3716728,0.359707,0.6,0.825
828,828.mp3,Chantaje,Shakira,Chantaje,32.1,02:24,02:54,0.4996875,1.751076,-0.1083027,2.511173,1.31,0.33,1.6589349999999998,15.30122,301.5875,0.33,0.5257377,0.136749,-0.08006737,2.542799,1.74,10.31,0.02932181,5.240819,82.97313,10.31,0.4921539000000001,0.4087531,1.216117,6.516484999999999,2.26,0.32,0.3803778,5.117078,222.7472,0.32,7.345,0.4784307,0.38,0.4780787999999999,0.34,0.4211021,0.4737007,0.3882279,0.4142142,0.65,0.6
829,829.mp3,Hips Don't Lie (2006 FIFA World Cup Mix),Shakira,单曲- 世界杯之歌-2006国际足联世界杯官方指定专辑 VOICES,38.12,01:40,02:16,0.6621053000000001,1.3314,-0.03918849,3.795219,3.41,0.43,1.588811,18.4061,398.9035,0.43,0.6670175,0.09029321,0.3240580999999999,3.083956,2.17,0.0,0.03535747,5.882308,105.4536,0.0,0.5466667,0.3101552999999999,1.118336,5.377912,1.39,0.41,0.2989921,8.963179,411.9178,0.41,0.39,0.5255991,0.38,1.223848,0.4,0.4210804,0.484585,0.4044796,0.4105402,0.8,0.8125
830,830.mp3,Me Enamoré,Shakira,Me Enamoré,39.12,02:43,03:20,0.6247541,1.789207,-0.153856,2.720875,4.47,0.0,2.286526,20.40069,471.6714,0.0,0.5572857,0.1245146999999999,0.4447198,3.084976,1.66,4.11875,0.04101211,4.460356,48.32792,10.03,0.6465,0.438791,0.954547,5.216076,6.34,0.41,0.5188715,16.09999,575.9389,0.41,12.67667,0.2227317999999999,0.45,0.5082394,0.0,0.4211608,0.5261942,0.4173087,0.4088341,0.775,0.6
831,831.mp3,Try Everything,Shakira,Zootopia (Original Motion Picture Soundtrack),34.12,01:55,02:27,0.5153846,1.212027,-0.9557186,4.059316,1.99,0.35,1.572407,18.79072,396.432,0.35,0.5080597,0.08901841,-0.7175819999999999,3.654931,0.8,2.15,0.02848611,6.994031,130.6656,2.15,0.5464515999999999,0.2202453999999999,0.9233395,5.1754,1.84,0.35,0.3113902999999999,4.43958,295.6793,0.35,0.36,0.5801023,0.34,0.7877031999999999,0.0,0.4615611,0.4756995,0.443299,0.4035345999999999,0.8375,0.9125
832,832.mp3,Mercy,Shawn Mendes,Illuminate (Deluxe),42.13,02:36,03:16,0.7225862,1.328789,-0.9176124,4.278053,1.56,0.0,5.221721,23.18015,595.934,0.0,0.5564,0.08344109,-1.212536,5.730544999999999,1.41,1.11,0.04036849,6.784569,106.2039,1.56,0.7754717,0.1920224999999999,0.4396194,5.437124,2.19,0.0,1.234455,16.63556,684.8848,0.0,0.0,1.761469,0.0,3.435019,0.0,0.4912992,0.4991657,0.4972585999999999,0.4419547,0.85,0.625
833,833.mp3,"Stitches(From ""Dance Camp"" Original Motion Picture Soundtrack)",Shawn Mendes,Dance Camp (Original Motion Picture Soundtrack),41.13,02:45,03:24,0.7333928000000001,1.286817,-0.5594333,3.159508,2.62,0.47,0.4373845999999999,9.952139,153.7532,0.47,0.651746,0.09338634,-0.07914808,2.470259,1.13,0.9345454,0.05618387,2.114964,9.688124,5.74,0.7328571,0.2312995,0.8228651,5.056879,2.21,0.5328946999999999,0.08660361,8.17865,180.6655,1.59,1.321667,0.1272815,1.132571,0.2204884,1.636667,0.4336996,0.5179487,0.4393162,0.408547,0.8,0.7
834,834.mp3,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate (Deluxe),34.12,02:45,03:17,0.497647,1.368654,-0.6666078000000001,3.471483,1.06,0.39,0.4414902,7.707091,109.424,0.39,0.8902631,0.07984567,-0.5211816,4.035018,3.98,1.6405880000000002,0.04371583,3.02596,17.67355,7.41,0.5705084,0.3064060999999999,0.9702857,5.241518,2.2,0.37,0.09683024,7.14207,159.918,0.38,0.36,0.1751989,0.0,0.2436467,0.54,0.4662739000000001,0.4792342,0.4312224,0.4132548,0.8875,0.8125
835,835.mp3,Treat You Better,Shawn Mendes,Treat You Better,36.13,02:18,02:52,0.6123729,1.640173,-0.5966486,2.550649,2.15,0.41,0.8311267,13.00784,215.168,0.41,0.8255813,0.09885956,-0.4934015,3.165835,2.11,1.11375,0.05121453,2.28304,11.95365,4.66,0.6006779000000001,0.2440998,0.9823689,6.858289,1.71,0.4057954,0.1532795,13.59916,368.4409,0.69,0.46,0.1584901,0.42,0.3467936,0.42,0.4619021,0.4916574000000001,0.4410456,0.3926585,0.6625,0.6125
836,836.mp3,The Greatest,Sia,This Is Acting (Deluxe Version),32.1,02:30,03:00,0.5496552,1.136307,-0.6691039000000001,5.189021,1.44,1.1,0.2909487,4.469543,36.214940000000006,2.5,0.4367122999999999,0.116878,0.09212415,3.060265,1.57,0.6268,0.03709317,1.8757,10.26549,1.29,0.4127273,0.2479904,1.126426,5.081233,1.93,0.3857831,0.05854334,1.6523,12.28966,0.73,2.19,0.1009101999999999,0.4308108,0.1765631,2.21,0.4849718,0.5093926,0.4361302999999999,0.4092048,0.8875,0.7875
